,Categoria,altoEllipse,anchoEllipse,average_azul,average_gray,average_recorte,average_rojo,average_verde,eccetricity,m00,m01,m02,m03,m10,m11,m12,m20,m21,m30,max_azul,max_gray,max_recorte,max_rojo,max_verde,mean_gray,mean_recorte,mean_rojo,median_azul,median_gray,median_recorte,median_rojo,median_verde,min_azul,min_gray,min_recorte,min_rojo,min_verde,mu02,mu03,mu11,mu12,mu20,mu21,mu30,nu02,nu03,nu11,nu12,nu20,nu21,nu30,percentile_azul,percentile_gray,percentile_recorte,percentile_rojo,percentile_verde,ptp_azul,ptp_gray,ptp_recorte,ptp_rojo,ptp_verde,rel_aspecto,rel_frame,rotation,rotationEllipse,std_azul,std_gray,std_recorte,std_rojo,std_verde,var_azul,var_gray,var_recorte,var_rojo,var_verde,xcentroEllipse,ycentroEllipse
739,No_Emisor,15.63858699798584,13.353631019592285,150.79619047619047,116.72380952380952,122.00698412698412,92.98285714285714,122.24190476190476,0.8538898700574519,160.0,30560.0,5838746.666666666,1115883120.0,75360.0,14393760.0,2750049680.0,35496981.33333333,6779923434.666667,16721359104.0,255.0,255.0,255.0,255.0,255.0,116.72380952380952,122.00698412698412,92.98285714285714,153.0,102.0,120.0,68.0,110.0,16.0,3.0,0.0,0.0,0.0,1786.6666666660458,2.384185791015625e-07,0.0,2.9243528842926025e-07,2421.3333333283663,1.2665987014770508e-06,7.62939453125e-06,0.06979166666664242,7.362751430292567e-13,0.0,9.030874801218227e-13,0.09458333333313933,3.911461697342926e-12,2.3560804576936214e-11,245.0,232.0,231.0,212.0,237.55999999999995,239.0,252.0,255.0,255.0,255.0,0.84,0.09739583333333333,0.0,90.0,58.80947757083202,63.954879219366205,67.41957194599132,65.89753728636727,64.52815226292412,3458.554652154195,4090.226575963719,4545.3986813807005,4342.485420408164,4163.88243446712,471.0,191.0
740,No_Emisor,26.459718704223633,15.304696083068848,215.21200750469043,195.5515947467167,201.14321450906817,197.40900562851783,190.80863039399625,0.5784149202094818,305.0,39032.0,5008214.833333333,644285106.0,133826.66666666666,17125516.333333332,2197289924.8,58724396.83333333,7514490909.833333,25770777610.4,255.0,254.0,255.0,255.0,254.0,195.5515947467167,201.14321450906817,197.40900562851783,238.0,216.0,221.0,216.0,210.0,0.0,0.0,0.0,0.0,0.0,13142.623497267254,1148.1791563034058,-786.7923497259617,7049.594864510931,4473.190346084535,-1121.6539491037838,-1224.0994033813477,0.14128055358524327,0.0007067406314358858,-0.008457859174694562,0.004339248886865423,0.04808589460988482,-0.000690413526399784,-0.000753471947767546,254.0,238.0,252.0,252.0,235.0,255.0,254.0,255.0,255.0,254.0,1.5769230769230769,0.1545138888888889,-85.0,4.8720479011535645,60.751609482334935,59.001173886380045,61.24537839835642,61.46500761347811,58.869389573069235,3690.7580546941276,3481.1385199708543,3750.9963751578634,3777.9471609249217,3465.6050287057924,438.7913818359375,127.97885131835938
741,No_Emisor,13.2998046875,13.2998046875,85.21768707482993,53.27891156462585,59.804232804232804,40.77777777777778,53.4172335600907,1.0,136.0,14008.0,1444322.6666666665,149073960.0,75616.0,7788448.0,803043402.6666666,42043994.666666664,4330531450.666667,23378127552.0,255.0,253.0,255.0,253.0,255.0,53.27891156462585,59.804232804232804,40.77777777777778,87.0,50.0,50.0,31.0,50.0,8.0,1.0,0.0,0.0,0.0,1498.6666666665114,5.960464477539063e-08,0.0,4.6566128730773926e-08,1498.6666666641831,5.736947059631348e-07,3.814697265625e-06,0.08102652825835378,2.763330516571509e-13,0.0,2.1588519660714911e-13,0.0810265282582279,2.6597056222000773e-12,1.7685315306057656e-11,152.7999999999999,124.19999999999993,132.35999999999967,110.0,127.59999999999997,247.0,252.0,255.0,253.0,255.0,1.0,0.09114583333333334,0.0,0.0,47.170340763149056,43.21429736002863,48.41228438253583,42.690103634797026,43.989981054362104,2225.0410477116015,1867.4754963209773,2343.7492791355226,1822.4449483497103,1935.118433163137,556.0,103.0
742,No_Emisor,22.623783111572266,15.080175399780273,77.85485714285714,60.53485714285714,64.93752380952381,59.050285714285714,57.90742857142857,0.6665629406633866,260.0,26240.0,2656281.333333333,269708334.0,138807.5,14008409.333333332,1418027542.75,74109637.16666666,7478869390.583333,39569321989.75,255.0,254.0,255.0,255.0,255.0,60.53485714285714,64.93752380952381,59.050285714285714,68.0,48.0,51.0,45.0,45.0,2.0,0.0,0.0,0.0,0.0,8059.79487179406,1410.0710060596466,-470.6666666697711,348.1730775702745,3783.1041666567326,-667.5961496647215,37.92189025878906,0.11922773478985296,0.001293622655240728,-0.006962524654878271,0.0003194197874817817,0.05596307938841321,-0.000612463840506222,3.479017450717449e-05,179.1199999999999,153.55999999999995,165.0,151.0,153.55999999999995,253.0,254.0,255.0,255.0,255.0,1.4,0.1362847222222222,-84.0,5.852555274963379,56.46817123054764,53.309357922624145,54.96912987834869,52.23450187024523,53.821732219448684,3188.654362122448,2841.8876421224495,3021.6052395827664,2728.443185632653,2896.7788591020403,533.88525390625,100.9051284790039
743,No_Emisor,15.363794326782227,14.261549949645996,103.61739130434782,73.7895652173913,80.41565217391305,65.28695652173913,72.34260869565217,0.9282570207793791,169.0,16224.0,1559986.8333333333,150235440.0,86469.66666666666,8301088.0,798175262.3,44244768.166666664,4247497744.0,22640244574.9,255.0,253.0,255.0,255.0,255.0,73.7895652173913,80.41565217391305,65.28695652173913,98.0,68.0,73.0,59.0,67.0,8.0,1.0,0.0,0.0,0.0,2482.8333333332557,2.9802322387695312e-08,9.313225746154785e-10,460.6270873155445,2145.3652202561498,-7.152557373046875e-07,-236.61809158325195,0.08693089644386597,8.026631901946796e-14,3.2608192101658854e-14,0.0012406026704396382,0.0751151997568765,-1.9263916564672312e-12,-0.0006372813157890184,182.0,151.1199999999999,162.55999999999995,150.0,149.1199999999999,247.0,252.0,255.0,255.0,255.0,1.0869565217391304,0.10538194444444444,-90.0,0.0,48.03465825000431,45.6663045294469,49.75293729522112,45.87179965709562,46.713400108710196,2307.328393194707,2085.411369376182,2475.3547695022053,2104.2220037807183,2182.1417497164457,511.6698913574219,96.0
744,No_Emisor,13.2998046875,13.2998046875,185.4126984126984,164.88662131519274,168.21995464852608,151.56009070294783,167.68707482993196,1.0,136.0,5984.0,264794.6666666666,11782848.0,56984.0,2507296.0,110948965.33333333,23877794.666666664,1050622965.3333334,10006051848.0,255.0,253.0,255.0,250.0,255.0,164.88662131519274,168.21995464852608,151.56009070294783,180.0,158.0,168.0,145.0,164.0,77.0,56.0,44.0,44.0,54.0,1498.6666666666279,5.587935447692871e-09,0.0,1.1292286217212677e-08,1498.6666666641831,1.4901161193847656e-07,3.814697265625e-06,0.08102652825836007,2.5906223592857895e-14,0.0,5.2352160177233665e-14,0.0810265282582279,6.908326291428772e-13,1.7685315306057656e-11,248.0,232.59999999999997,239.0,219.0,236.0,178.0,197.0,211.0,206.0,201.0,1.0,0.09114583333333334,0.0,0.0,45.417910521290274,46.142103563205154,47.731795041635074,44.24367327579259,47.34192736790754,2062.7865961199295,2129.0937212375497,2278.3242578966583,1957.5026249350835,2241.2580869082326,419.0,44.0
745,No_Emisor,125.64385986328125,92.07027435302734,132.7622767357536,112.3420027754152,116.18479639494457,102.32167957383948,113.4704328752406,0.732787694147674,5189.5,402134.3333333333,34085436.08333333,3138835258.2000003,1859211.1666666665,145827951.2083333,12479662151.233334,671844499.5833333,53309479555.566666,244819091085.95,255.0,255.0,255.0,255.0,255.0,112.3420027754152,116.18479639494457,102.32167957383948,133.0,107.0,111.0,93.0,110.0,0.0,0.0,0.0,0.0,0.0,2924048.272283241,44385981.59042215,1757685.665720582,-4329542.306401134,5756020.489388347,-11179000.750114918,-2974821.705383301,0.10857591686056141,0.022878736579799483,0.06526647816222929,-0.002231660862055229,0.21373286071488604,-0.0057622114961280845,-0.0015333706663822164,249.0,231.0,236.0,223.0,233.0,255.0,255.0,255.0,255.0,255.0,0.7091633466135459,0.8866319444444445,2.0,91.9509506225586,63.10909108959684,60.99373411556848,63.55535641816116,62.66606851831296,61.103926509341036,3982.757378155031,3720.2356013606623,4039.283329439499,3927.036143541895,3733.6898348589507,352.1879577636719,85.45356750488281
746,No_Emisor,15.001198768615723,13.763077735900879,79.54865424430642,60.68115942028985,64.28571428571429,51.807453416149066,61.50103519668737,0.9174651938280334,152.0,964.6666666666666,8178.666666666666,78146.2,5168.0,32798.666666666664,278074.6666666667,177469.3333333333,1125913.0666666667,6153456.0,255.0,254.0,255.0,253.0,255.0,60.68115942028985,64.28571428571429,51.807453416149066,71.0,41.0,47.0,31.0,41.0,21.0,12.0,0.0,0.0,10.0,2056.418128654971,138.28451318354928,0.0,5.820766091346741e-11,1757.333333333314,-394.5005847950579,1.862645149230957e-09,0.08900701734136819,0.0004854724344055365,0.0,2.0434836985111281e-16,0.07606186518928816,-0.0013849646273885728,6.53914783523561e-15,171.31999999999994,165.15999999999997,168.0,159.07999999999998,167.07999999999998,234.0,242.0,255.0,253.0,245.0,1.0952380952380953,0.09670138888888888,-90.0,0.0,49.025484702987434,49.9027397429483,51.439712005528115,50.78434682394553,50.588191436342164,2403.4981503628546,2490.2834338524317,2646.0439712116736,2579.0498823347866,2559.165112800003,34.0,6.179581165313721
747,No_Emisor,16.619659423828125,16.619659423828125,123.2704081632653,58.38265306122449,74.88945578231292,52.73979591836735,48.65816326530612,1.0,216.0,66096.0,20229096.666666664,6192380628.0,54000.0,16524000.0,5057274166.666667,13503720.666666666,4132138524.0,3377790500.0,246.0,253.0,255.0,255.0,254.0,58.38265306122449,74.88945578231292,52.73979591836735,142.0,42.0,49.0,34.0,30.0,9.0,11.0,0.0,2.0,0.0,3720.666666664183,1.9073486328125e-06,0.0,9.387731552124023e-07,3720.666666666046,1.8998980522155762e-07,4.76837158203125e-07,0.07974679926835097,2.7816065767328585e-12,0.0,1.3690719869857038e-12,0.0797467992683909,2.770740926042496e-13,6.954016441832146e-13,182.0,139.03999999999996,174.94000000000005,141.0,138.0,237.0,242.0,255.0,253.0,254.0,1.0,0.10208333333333333,0.0,0.0,51.118518169381666,42.91750517101528,58.13404950585092,44.85692843396413,44.654803940827605,2613.102899833403,1841.9122501041234,3379.567711948725,2012.1440285297792,1994.0515149937526,250.0,306.0
748,Emisor,41.62263488769531,18.257951736450195,119.24028520499108,72.2795008912656,84.0562091503268,67.14616755793226,65.78217468805704,0.4386543952758671,509.0,159078.5,49748573.33333333,15567718883.25,105610.83333333333,32982420.333333332,10306966520.533333,21950589.0,6850208365.833333,4570091027.35,255.0,254.0,255.0,255.0,255.0,72.2795008912656,84.0562091503268,67.14616755793226,121.0,58.0,98.0,52.0,49.0,3.0,5.0,2.0,5.0,2.0,31541.58038637787,10440.032606124878,-24284.87377209589,-31287.508056589402,37724.329349491745,36890.93437784165,-23299.106937408447,0.1217440892476788,0.001786106698425748,-0.09373467669221551,-0.005352744557918237,0.14560824355893232,0.006311392644960818,-0.003986069061108952,167.0,125.0,147.0,127.0,125.0,252.0,249.0,253.0,250.0,253.0,0.9272727272727272,0.1921875,-41.0,48.5695686340332,35.48695649393,41.373051203443985,49.18006061021789,45.29844024379806,45.683183614388724,1259.3240812020806,1711.7293658827978,2418.6783616247053,2051.948688520944,2086.9532651459544,207.7158966064453,312.2604675292969
749,Emisor,19.74204444885254,18.89713478088379,127.43792766373411,53.44379276637341,72.12772890192245,46.13489736070381,42.810361681329425,0.9572025242797051,291.5,89166.66666666666,27281711.083333332,8349216836.3,92283.33333333333,28228236.541666664,8636730344.15,29222128.416666664,8938585135.516666,9255591406.7,255.0,254.0,255.0,255.0,255.0,53.44379276637341,72.12772890192245,46.13489736070381,135.0,42.0,42.0,32.0,29.0,12.0,9.0,0.0,0.0,0.0,6601.496902998537,694.9223337173462,-227.34245758876204,686.9675854076631,6987.383695445955,-881.5668851174414,-550.4255962371826,0.07769003295780136,0.0004790048069569122,-0.002675490617098665,0.000473521657986742,0.08223136018460091,-0.0006076575109716407,-0.00037940427825848956,176.0,124.67999999999995,161.0,125.0,113.3599999999999,243.0,245.0,255.0,255.0,255.0,0.9393939393939394,0.11614583333333334,-25.0,65.02836608886719,41.68125814973576,37.66592510560004,56.23255583469711,39.69915437916217,39.73156765587203,1737.327280944914,1418.7219140606712,3162.100335702328,1576.0228584205504,1578.597468393136,316.5759582519531,305.8946228027344
750,No_Emisor,16.619659423828125,16.619659423828125,92.92602040816327,73.47066326530613,78.61734693877551,72.9859693877551,69.94005102040816,1.0,216.0,61344.0,17425416.666666664,4950931672.0,77328.0,21961152.0,6238299166.666667,27687144.666666664,7863149085.333333,9914661788.0,252.0,255.0,255.0,255.0,255.0,73.47066326530613,78.61734693877551,72.9859693877551,91.0,73.0,74.0,70.0,68.0,27.0,21.0,18.0,22.0,18.0,3720.666666664183,1.9073486328125e-06,0.0,1.2069940567016602e-06,3720.666666664183,3.8743019104003906e-07,1.9073486328125e-06,0.07974679926835097,2.7816065767328585e-12,0.0,1.760235411838762e-12,0.07974679926835097,5.650138358988619e-13,2.7816065767328585e-12,132.0,104.0,126.0,106.0,104.0,225.0,234.0,237.0,233.0,237.0,1.0,0.10208333333333333,0.0,0.0,30.485855476972414,21.001072775535643,26.942032856818077,21.314363679460087,21.958686347772396,929.3873841628489,441.0450577233444,725.8731344578648,454.30209906028733,482.18390611984586,358.0,284.0
751,No_Emisor,18.932207107543945,17.425447463989258,59.7505376344086,56.972043010752685,58.199283154121865,59.883870967741935,54.96344086021505,0.9204128903198885,258.0,63315.0,15543014.0,3816852997.5,146284.0,35898751.666666664,8812590365.0,82947482.33333333,20355479888.833332,47036916708.0,254.0,255.0,255.0,255.0,255.0,56.972043010752685,58.199283154121865,59.883870967741935,37.0,36.0,37.0,39.0,34.0,0.0,3.0,0.0,4.0,0.0,5071.2674418613315,-126.55489492416382,-362.5193798467517,-154.94934053439647,5588.3178294450045,112.22450947132893,162.9610137939453,0.07618633858934756,-0.00011836673891611858,-0.005446177811531033,-0.00014492405171092073,0.08395405668897608,0.00010496353555144827,0.0001524173662726572,165.0,168.0,168.0,178.0,165.0,254.0,252.0,255.0,251.0,255.0,0.967741935483871,0.1109375,-27.0,62.92954635620117,49.22459089899392,49.13056199182499,49.78581795789869,50.845046682173304,49.110986408439636,2423.060349173315,2413.8121216325585,2478.627669737028,2585.218772112383,2411.888986009943,566.9907836914062,245.4053192138672
752,No_Emisor,25.296405792236328,17.44104766845703,169.74561403508773,159.093567251462,162.3535575048733,161.6798245614035,155.63523391812865,0.689467421249616,342.0,67716.0,13418453.0,2661084954.0,127053.0,25159994.5,4986341487.5,47209568.666666664,9350095467.5,17545323480.5,255.0,255.0,255.0,255.0,255.0,159.093567251462,162.3535575048733,161.6798245614035,175.0,156.5,162.0,158.0,151.0,11.0,7.0,3.0,14.0,3.0,10685.0,0.0,3500.5,0.0,9379.166666664183,4.917383193969727e-07,3.814697265625e-06,0.09135289490783487,0.0,0.029928012037891995,0.0,0.08018849104565662,2.2733630004967254e-13,1.7635785700823083e-12,230.0,240.0,245.0,247.0,239.0,244.0,248.0,252.0,241.0,252.0,1.0555555555555556,0.13541666666666666,50.0,140.27308654785156,56.72206704731446,72.48897891323138,69.84120108797124,75.94255563710223,74.48814116203795,3217.392890120037,5254.652063882904,4877.793369410436,5767.2717566943675,5548.483173775691,371.5,198.0
753,No_Emisor,23.37960433959961,17.39814567565918,143.23872180451127,141.70770676691728,141.88878446115288,140.25093984962405,142.1766917293233,0.7441591150535756,316.0,58460.0,10821094.0,2004120170.0,90060.0,16661100.0,3084011790.0,25677837.333333332,4750399906.666667,7324303920.0,255.0,255.0,255.0,255.0,255.0,141.70770676691728,141.88878446115288,140.25093984962405,130.0,133.0,132.0,134.0,134.0,38.0,36.0,31.0,31.0,39.0,5994.0,0.0,0.0,0.0,10737.333333332092,5.476176738739014e-07,9.5367431640625e-07,0.06002643807082198,0.0,0.0,0.0,0.10752817390374231,3.085032542905682e-13,5.372573680162277e-13,232.2199999999999,236.0,239.0,244.0,234.0,217.0,219.0,224.0,224.0,216.0,0.7368421052631579,0.11770833333333333,0.0,90.0,55.51525026422966,51.573566851136064,54.101470843172514,56.58870871475953,49.92088460636903,3081.9430119000513,2659.832797748601,2926.969147394646,3202.2819540039004,2492.0947198824124,285.0,185.0
754,No_Emisor,40.74807357788086,34.64291000366211,186.91345944770603,187.00674059578168,187.55280133362325,190.60534898891063,185.13959556425309,0.8501729520402949,1011.5,180766.16666666666,32418708.583333332,5834456109.05,346437.1666666666,61910024.125,11102547926.016666,118734651.91666666,21217663934.85,40721498405.55,255.0,255.0,255.0,255.0,255.0,187.00674059578168,187.55280133362325,190.60534898891063,223.0,236.0,228.0,243.0,234.0,21.0,13.0,8.0,18.0,8.0,113807.9294914119,199139.01164627075,-2104.999265372753,-56644.726060539484,80464.62252157927,-81371.63952589594,-52031.2759475708,0.11123481787560881,0.006119862006315587,-0.002057406816540826,-0.0017407835060054232,0.07864537797687371,-0.0025006813130653794,-0.0015990047664657257,238.0,246.0,250.0,252.0,245.0,234.0,242.0,247.0,237.0,247.0,1.1587301587301588,0.2505208333333333,-87.0,2.679516553878784,59.168500117417665,67.80048046545302,66.36539601721145,70.47589714482602,68.77342156480769,3500.9114061448545,4596.905151346277,4404.365788521306,4966.852078368096,4729.783513730756,342.58636474609375,178.65603637695312
755,No_Emisor,52.681541442871094,28.656415939331055,136.4490909090909,141.13727272727272,140.69530303030302,146.17045454545453,139.46636363636364,0.5439555327060169,1065.5,182591.5,31347456.583333332,5391600294.85,534590.0,91633569.375,15735729401.933332,268394183.41666666,46016545369.7,134836832624.3,255.0,255.0,255.0,255.0,255.0,141.13727272727272,140.69530303030302,146.17045454545453,138.0,131.5,133.0,132.0,130.0,0.0,3.0,0.0,3.0,4.0,57305.60046144202,41261.692779541016,22504.161485224962,154599.41073853895,176005.94130298495,67152.24241031706,-359815.9047546387,0.05047660760007586,0.001113431249440969,0.01982238593630568,0.004171806910132391,0.15503166815973707,0.0018120779864551613,-0.009709496761081418,233.0,244.0,248.0,250.0,242.0,255.0,252.0,255.0,252.0,251.0,0.6875,0.23958333333333331,10.0,100.21223449707031,85.14012593735166,90.5869134228067,89.68157749267593,92.57005965887639,90.88883947615523,7248.8410446281005,8205.988883471076,8042.785341574839,8569.215945247934,8260.781141322313,502.2368469238281,171.51919555664062
756,No_Emisor,30.82094383239746,22.17429542541504,209.02218782249741,218.98452012383902,217.03353973168214,223.51909184726523,218.5593395252838,0.7194554308913315,516.5,82564.66666666666,13213952.583333332,2117323368.1000001,157773.8333333333,25221507.208333332,4036670295.233333,48225266.416666664,7709416279.866667,14749861084.95,249.0,254.0,255.0,255.0,255.0,218.98452012383902,217.03353973168214,223.51909184726523,229.0,241.0,237.0,248.0,239.0,45.0,52.0,45.0,51.0,52.0,15648.26236958243,15376.764144182205,705.7409782782197,14939.774182747118,30527.820936866105,-23684.358394645154,-28806.131914138794,0.0586577590794486,0.002536232937695488,0.0026454812233214654,0.002464156112998058,0.1144340197935359,-0.003906481838795113,-0.004751263652299814,238.0,246.0,250.0,252.0,245.0,204.0,202.0,210.0,204.0,203.0,0.7450980392156863,0.15885416666666666,4.0,93.65274810791016,48.482280262427835,50.32055928844612,50.832417998749996,53.8578174101261,48.908444592983635,2350.5314994445994,2532.158687102021,2583.9347195996424,2900.6644961824823,2392.03595250495,305.65423583984375,159.97073364257812
757,No_Emisor,43.20981979370117,32.968265533447266,192.62505854800938,200.68103044496488,199.3918032786885,206.02576112412177,199.52459016393442,0.7629808615460403,1054.0,173535.8333333333,28665229.5,4750357049.85,452219.5,74483884.91666666,12308086954.5,194128458.16666666,31986475981.7,83379664130.75,255.0,255.0,255.0,255.0,255.0,200.68103044496488,199.3918032786885,206.02576112412177,233.0,242.0,237.0,248.0,241.0,16.0,20.0,16.0,26.0,18.0,93421.67201666161,7425.197856903076,28203.9089974612,-38785.137111485004,103338.45105943084,-6444.21782656759,26926.53875732422,0.08409427176911811,0.00020587637060160875,0.025387976226340425,-0.0010753845777153042,0.09302094043062736,-0.00017867701347062446,0.0007465845596380617,240.0,248.0,252.0,253.0,247.0,239.0,235.0,239.0,229.0,237.0,0.8714285714285714,0.23645833333333333,43.0,132.80804443359375,65.78906879926423,66.72117796197647,66.73634992414429,66.69583368530651,67.04378819726001,4328.201573474323,4451.715588633733,4453.740401197834,4448.334230978067,4494.8695358390605,429.1060791015625,164.7023162841797
758,No_Emisor,22.219701766967773,17.426294326782227,226.95092592592593,237.48611111111111,235.54475308641975,243.13055555555556,236.55277777777778,0.7842721972393204,302.0,45158.0,6761621.666666666,1013801521.0,138182.0,20662995.0,3094021860.6666665,63231910.666666664,9455666557.833334,28937527906.0,246.0,254.0,255.0,255.0,255.0,237.48611111111111,235.54475308641975,243.13055555555556,233.5,244.0,242.0,250.0,243.0,89.0,94.0,89.0,97.0,94.0,9154.8984547453,-283.74229180812836,667.9933774806559,-442.7545717349276,5867.209713026881,229.33297792391386,206.37594985961914,0.10037825593992918,-0.0001790221278581547,0.007324167552746107,-0.00027934808394552513,0.06433061831747382,0.0001446935436884004,0.00013020921712862007,238.0,247.0,252.0,253.0,246.0,157.0,160.0,166.0,158.0,161.0,1.2,0.121875,79.0,168.9731903076172,22.077942718881594,21.949010600890983,23.175254941547035,23.00069627904746,21.5033802611199,487.4355546982168,481.7590663580247,537.0924416057003,529.0320293209877,462.395362654321,457.5558166503906,149.53298950195312
759,No_Emisor,16.619659423828125,16.619659423828125,97.57908163265306,97.24872448979592,97.96130952380952,101.13265306122449,95.17219387755102,1.0,216.0,30888.0,4420704.666666666,633224878.0,127224.0,18193032.0,2603795048.6666665,74938656.66666666,10716227903.333334,44143251722.0,255.0,253.0,255.0,255.0,253.0,97.24872448979592,97.96130952380952,101.13265306122449,71.5,71.0,70.0,71.5,69.0,24.0,18.0,3.0,5.0,3.0,3720.666666666046,2.384185791015625e-07,0.0,2.0675361156463623e-07,3720.6666666567326,2.0563602447509766e-06,1.52587890625e-05,0.0797467992683909,3.477008220916073e-13,0.0,3.0152180665756573e-13,0.07974679926819128,2.998919590540113e-12,2.2252852613862868e-11,220.0,234.0,237.0,245.0,231.0,231.0,235.0,252.0,250.0,250.0,1.0,0.10208333333333333,0.0,0.0,66.84181273550895,68.67444362757332,69.23319523736387,71.5416088085839,69.10639307295851,4467.827929768846,4716.179207556747,4793.235322774944,5118.20179092045,4775.693563554248,589.0,143.0
760,No_Emisor,17.225549697875977,15.279154777526855,177.84821428571428,186.3875,185.06190476190477,192.2107142857143,185.12678571428572,0.887005352253628,199.0,17114.0,1475428.1666666665,127510179.0,125849.0,10823014.0,933072614.7333333,79590620.5,6844793363.0,50337243936.700005,246.0,254.0,255.0,255.0,255.0,186.3875,185.06190476190477,192.2107142857143,237.0,247.0,239.0,252.0,246.0,45.0,52.0,45.0,56.0,50.0,3624.1666666665114,4.470348358154297e-08,0.0,1462.2366835311987,2827.53015075624,8.940696716308594e-08,-701.4325866699219,0.09151704923275956,8.002186639063292e-14,0.0,0.0026174897154844293,0.07140047349198858,1.6004373278126583e-13,-0.00125560560912777,243.0,250.0,254.0,255.0,249.45999999999992,201.0,202.0,210.0,199.0,205.0,1.4,0.08958333333333333,-90.0,0.0,77.64974126318641,79.47296162509792,79.21905119705966,79.52283068081641,79.81518829474444,6029.482318239796,6315.951629464286,6275.658072562358,6323.880599489796,6370.4642825255105,632.508056640625,86.0
761,No_Emisor,540.0701904296875,164.5832977294922,121.75249470338983,122.89554025423729,122.53108403954802,122.47306673728814,123.3676906779661,0.30474427332963405,53030.5,3216737.6666666665,275839103.5833333,27535651334.4,21576598.833333332,1302814976.625,109979125794.73334,9577621989.083332,568503521856.4667,4550163038377.45,255.0,255.0,255.0,255.0,255.0,122.89554025423729,122.53108403954802,122.47306673728814,85.0,80.0,81.0,76.0,82.0,0.0,0.0,0.0,0.0,0.0,80717405.38791537,1011378114.839611,-5983887.910302877,-1525998337.5206795,798718957.5335388,-7588981732.426582,3349704723.763672,0.028702237221332378,0.0015617058854098718,-0.0021278058862517625,-0.002356349766585228,0.2840158313083631,-0.01171842386334225,0.0051724014043121455,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.4609375,1.6145833333333335,-1.0,88.75540924072266,97.73873302261207,97.9335634976485,98.29936186088423,99.52219689608489,97.61893536017219,9552.859932865438,9590.982859347952,9662.764542257062,9904.667675023089,9529.456540853475,384.0813903808594,66.00843811035156
762,Emisor,69.18842315673828,31.253501892089844,186.36383333333333,152.52966666666666,158.01405555555556,130.4425,157.23583333333335,0.45171577073361957,1536.5,331351.6666666666,71547715.58333333,15468538666.800001,324404.0,69989107.70833333,15119226278.449999,68979045.58333333,14888971192.35,14769632808.1,255.0,255.0,255.0,255.0,255.0,152.52966666666666,158.01405555555556,130.4425,201.0,144.0,161.0,113.0,150.5,14.0,8.0,0.0,0.0,0.0,90555.15197780728,-36670.52270317078,30236.199492901564,187712.6921472773,487047.3952435106,628070.1670809835,300852.46783828735,0.03835730047224121,-0.0003962649761774544,0.012807432418335339,0.0020284402838772445,0.20630326243785874,0.006786982880246639,0.0032510389057137435,255.0,254.0,255.0,254.0,255.0,241.0,247.0,255.0,255.0,255.0,0.4166666666666667,0.3984704641350211,6.0,95.8669662475586,61.93149811395563,68.85259462471662,73.22442270321518,76.54313616353853,69.47359126055662,3835.5104586388893,4740.679786555555,5361.816080219135,5858.85169375,4826.579882638889,211.61573791503906,215.8184814453125
763,Emisor,48.3392219543457,35.77159118652344,155.040368852459,122.26393442622951,127.38517759562842,99.80040983606557,127.31475409836065,0.7400117283705591,1173.0,246814.3333333333,52066288.5,11012053147.1,471452.1666666666,99144740.33333333,20903463023.483334,189643391.0,39858899586.78333,76348108898.95,255.0,255.0,255.0,255.0,255.0,122.26393442622951,127.38517759562842,99.80040983606557,171.0,120.0,119.0,85.0,128.0,0.0,0.0,0.0,0.0,0.0,133368.51809226722,509405.38670539856,-54877.92275266349,74099.54564083368,157333.49386665225,-403473.3785070665,165152.9063720703,0.09692979658998918,0.010809821007092121,-0.039884269284725805,0.0015724270806494328,0.11434710211548144,-0.008561894154665593,0.0035046220618699317,254.0,249.0,252.0,248.0,251.0,255.0,255.0,255.0,255.0,255.0,0.7625,0.38238396624472576,-38.0,52.40236282348633,78.66523938023194,69.59416320161775,76.0844274112908,66.78380460268106,72.05893327189763,6188.219886749194,4843.347551733405,5788.840094503979,4460.076557209083,5192.489864283795,402.2262268066406,210.29693603515625
764,Emisor,40.01597595214844,18.684280395507812,193.7919540229885,146.4712643678161,153.67107279693488,112.73908045977012,154.48218390804598,0.46692052238962484,552.5,107492.16666666666,20925616.416666664,4076018734.05,270146.6666666666,52559073.541666664,10231813779.266666,132139251.58333333,25708899383.266666,64658974840.3,255.0,255.0,255.0,255.0,255.0,146.4712643678161,153.67107279693488,112.73908045977012,214.0,139.0,151.0,87.0,154.0,24.0,23.0,9.0,9.0,23.0,12374.978305678815,138.7122082710266,430.07057566940784,-1571.5817916262895,50162.87543994188,163.95596652664244,4671.527908325195,0.040539639419926096,1.9332320202561142e-05,0.0014088837678816006,-0.00021903135130594146,0.16433037960710678,2.2850542742570596e-05,0.0006510708356865449,255.0,254.0,255.0,254.0,255.0,231.0,232.0,246.0,246.0,232.0,0.5172413793103449,0.21720727848101268,1.0,90.52149963378906,56.877912644158336,61.19387676535772,71.76672810455958,72.58403588821106,60.51511850475333,3235.096946756507,3744.690553573788,5150.46326283378,5268.442265821112,3662.0795676443395,488.8420715332031,194.541015625
